Keypoint Pixel Distance,CM Distance
158.43313526677989,107.17257690429688
146.3130938677252,105.29426574707031
170.0784683665016,120.99176025390625
162.3412171533426,104.93772888183594
155.33457460235368,112.03760528564453
151.13999216621693,111.61410522460938
178.23423572285586,122.87586975097656
157.57989085996272,110.3258285522461
139.23686923538736,97.2513656616211
150.30859141545167,93.92298126220703
159.32551093102143,94.55945587158203
150.07904481281395,92.38516998291016
174.7159533624925,101.90033721923828
193.06385811528705,129.2054901123047
149.64934200362276,93.20966339111328
158.2040661953138,111.33411407470703
145.18572489483614,101.0166015625
160.6375272401165,106.07734680175781
174.2629182491333,106.05783081054688
183.15242693315653,108.1436767578125
140.74632740832539,93.97734832763672
135.0880738028896,87.64702606201172
155.21137195998185,103.70764923095703
139.99810332205658,101.99728393554688
167.91252631047774,107.13188934326172
145.69304839230935,95.44379425048828
187.70726839384588,124.65128326416016
164.2486056477627,119.01786804199219
130.98465499063627,92.85546112060547
154.55009257666205,101.59378051757812
163.22633069839605,115.64785766601562
156.7952508659334,100.75379180908203
138.98549612137828,100.02385711669922
170.7874348302646,99.32635498046875
163.19723729572743,107.68869018554688
208.13270551814873,145.5550994873047
161.60396214041555,106.04412078857422
151.28559669852243,104.95665740966797
168.57550975932938,110.32855987548828
139.23142880142086,99.48663330078125
155.29759890977914,101.64681243896484
163.30220610179248,98.71432495117188
133.78449369356656,100.85231018066406
157.7653659762952,105.35796356201172
136.85414851278247,102.09095764160156
140.4129996076519,96.86597442626953
163.21009332006886,84.93444061279297
173.6448571866294,111.67413330078125
143.10210534068585,92.5587387084961
153.02205295223902,94.22338104248047
147.81139038689975,123.12508392333984
182.59329968443117,145.5550994873047
164.9965037082767,123.69896697998047
142.29262433351593,97.27999877929688
149.85136381522346,119.24986267089844
142.18731547446922,93.29840087890625
149.7929216251564,115.81204986572266
192.42163230565703,149.68731689453125
165.22533063903322,99.23653411865234
167.2938793283996,126.83781433105469
149.69721242497042,104.23409271240234
146.60003043831793,94.04601287841797
131.6026081410563,92.64946746826172
142.8174381270188,109.920654296875
155.63435179474115,101.03960418701172
159.32551093102143,94.55945587158203
153.60317050191938,95.54670715332031
132.31273172310568,95.03290557861328
147.68885889897288,97.38899230957031
145.37064742609905,92.5587387084961
155.49524705991183,108.93805694580078
172.58700164591224,98.96696472167969
137.92119549237367,100.84612274169922
147.19349160295212,101.459228515625
134.89673334917597,94.37858581542969
153.2241079269122,99.85535430908203
148.61551625672092,96.99787902832031
147.27970128139063,100.52732849121094
128.37370147687284,104.67070770263672
157.4266609995007,91.15819549560547
151.04250158705673,94.80009460449219
166.05459124836986,90.42752838134766
160.32978744327366,105.97039794921875
150.77444435605338,93.95649719238281
189.7702919604881,109.59745788574219
157.26427955872995,105.29426574707031
146.52715551727317,93.06101989746094
158.44186214574447,113.55496215820312
135.76833564907912,99.38731384277344
136.56855437827775,101.49368286132812
